cc_p20,cc_p40,cc_p60,cc_p80,cc_default,date,x,y,cc_p20_perc,cc_p40_perc,cc_p60_perc,cc_p80_perc,cc_default_perc,harvested,ndvi
7153,4967,3813,2624,5960,2017-12-07,6144,6656,2.7,1.9,1.5,1.0,2.3,97,0.5717818949843152
95078,68166,58575,49830,77339,2017-12-17,6144,6656,36.3,26.0,22.3,19.0,29.5,1798,0.5449119085175832
115946,96349,85019,70595,105924,2017-12-27,6144,6656,44.2,36.8,32.4,26.9,40.4,1801,0.3293528600011571
92456,68751,59252,49627,78263,2018-01-06,6144,6656,35.3,26.2,22.6,18.9,29.9,5203,0.4535192429054871
55979,26063,17613,9818,31297,2018-01-26,6144,6656,21.4,9.9,6.7,3.7,11.9,3899,0.5304083954593184
262144,262144,262144,262144,262144,2018-02-15,6144,6656,100.0,100.0,100.0,100.0,100.0,0,0.0642206392305434
13549,8746,6097,4087,10525,2018-03-17,6144,6656,5.2,3.3,2.3,1.6,4.0,27,0.695319530350465
238156,178271,133752,80351,194013,2018-04-16,6144,6656,90.8,68.0,51.0,30.7,74.0,680,0.4117881111410921
15,0,0,0,0,2018-04-26,6144,6656,0.0,0.0,0.0,0.0,0.0,1526,0.6792396300608385
93674,40760,29709,22726,47683,2018-05-06,6144,6656,35.7,15.5,11.3,8.7,18.2,3068,0.6097468292140591
261935,247366,229883,215961,252909,2018-05-26,6144,6656,99.9,94.4,87.7,82.4,96.5,1168,0.14340992657755666
1,0,0,0,0,2018-06-05,6144,6656,0.0,0.0,0.0,0.0,0.0,5426,0.5526608071620269
779,422,276,106,581,2018-06-15,6144,6656,0.3,0.2,0.1,0.0,0.2,5528,0.4988979835005528
128016,33953,6804,332,41714,2018-06-25,6144,6656,48.8,13.0,2.6,0.1,15.9,4428,0.3545117517258326
44982,30455,24215,17032,36412,2018-07-05,6144,6656,17.2,11.6,9.2,6.5,13.9,11853,0.32181347816570244
141,6,1,0,0,2018-07-15,6144,6656,0.1,0.0,0.0,0.0,0.0,12616,0.3938854306172272
114,14,7,1,0,2018-07-25,6144,6656,0.0,0.0,0.0,0.0,0.0,12633,0.3379000475941574
61364,45891,37353,26758,53146,2018-08-04,6144,6656,23.4,17.5,14.2,10.2,20.3,13876,0.2275471188239628
2873,617,56,0,611,2018-08-14,6144,6656,1.1,0.2,0.0,0.0,0.2,14294,0.2915471985519387
3501,1478,720,196,1942,2018-08-24,6144,6656,1.3,0.6,0.3,0.1,0.7,16960,0.2638794116738659
3,0,0,0,0,2018-09-03,6144,6656,0.0,0.0,0.0,0.0,0.0,21153,0.26979789481519983
136791,105710,96739,86683,116008,2018-09-13,6144,6656,52.2,40.3,36.9,33.1,44.3,17922,0.17222835049972032
43144,15464,9804,5770,19298,2018-10-03,6144,6656,16.5,5.9,3.7,2.2,7.4,25393,0.21177688422361074
102257,75986,64797,53628,86861,2018-10-23,6144,6656,39.0,29.0,24.7,20.5,33.1,19667,0.17331956072399632
7413,4418,2558,1594,5857,2018-11-02,6144,6656,2.8,1.7,1.0,0.6,2.2,19469,0.26794990460146706
23325,10085,7207,5057,12086,2018-11-12,6144,6656,8.9,3.8,2.7,1.9,4.6,14535,0.28125341669370624
181429,158149,144360,128895,167308,2018-11-22,6144,6656,69.2,60.3,55.1,49.2,63.8,8779,0.209067759037156
58619,31758,25505,20192,37837,2018-12-02,6144,6656,22.4,12.1,9.7,7.7,14.4,11421,0.27687018070270314
262122,261917,261395,260333,262124,2019-01-01,6144,6656,100.0,99.9,99.7,99.3,100.0,245,0.037057731122423464
155546,116740,101949,87131,129687,2019-01-21,6144,6656,59.3,44.5,38.9,33.2,49.5,42,0.4698784804285965
325,0,0,0,0,2019-02-20,6144,6656,0.1,0.0,0.0,0.0,0.0,1509,0.6542318469549206
27158,16428,11924,7502,19159,2019-03-02,6144,6656,10.4,6.3,4.5,2.9,7.3,2997,0.6102861120887525
72,0,0,0,0,2019-03-12,6144,6656,0.0,0.0,0.0,0.0,0.0,1989,0.6671440308212019
249468,227715,210729,194477,237760,2019-04-11,6144,6656,95.2,86.9,80.4,74.2,90.7,1427,0.15254834932616645
262144,262142,262133,261156,262144,2019-04-21,6144,6656,100.0,100.0,100.0,99.6,100.0,93,0.07306382800942947
236856,183564,154082,120325,192724,2019-05-01,6144,6656,90.4,70.0,58.8,45.9,73.5,451,0.0655608244055215
79,1,0,0,0,2019-05-11,6144,6656,0.0,0.0,0.0,0.0,0.0,679,0.6742972362252665
47189,9654,1675,0,11494,2019-05-21,6144,6656,18.0,3.7,0.6,0.0,4.4,118,0.6113971675638468
249014,198411,173521,153805,207914,2019-06-10,6144,6656,95.0,75.7,66.2,58.7,79.3,587,0.29323384456905965
15,0,0,0,0,2019-06-20,6144,6656,0.0,0.0,0.0,0.0,0.0,4438,0.5752512532724826
4295,2652,1910,1164,3459,2019-06-30,6144,6656,1.6,1.0,0.7,0.4,1.3,4531,0.5543108182009561
23,0,0,0,0,2019-07-20,6144,6656,0.0,0.0,0.0,0.0,0.0,6902,0.4963822093565307
220609,186072,167206,147255,206338,2019-07-30,6144,6656,84.2,71.0,63.8,56.2,78.7,3713,0.16720812091181197
22,0,0,0,0,2019-08-09,6144,6656,0.0,0.0,0.0,0.0,0.0,10856,0.4214572012027376
7913,5610,4278,2871,6483,2016-12-22,6144,7168,3.0,2.1,1.6,1.1,2.5,5681,0.47194549363054
143804,109821,82969,39737,118479,2017-01-01,6144,7168,54.9,41.9,31.7,15.2,45.2,3512,0.4278192682067358
66852,48793,38827,30250,55680,2017-01-11,6144,7168,25.5,18.6,14.8,11.5,21.2,4140,0.5869215159411694
192360,168942,153256,137130,176959,2017-02-10,6144,7168,73.4,64.4,58.5,52.3,67.5,2069,0.3107747246556085
61697,43941,33522,20836,51107,2017-02-20,6144,7168,23.5,16.8,12.8,7.9,19.5,3918,0.5462928968794251
53941,37081,28543,19451,42716,2017-03-02,6144,7168,20.6,14.1,10.9,7.4,16.3,4052,0.5424825922198366
67625,53936,44035,34053,61811,2017-03-12,6144,7168,25.8,20.6,16.8,13.0,23.6,3596,0.5341283030572516
103,2,0,0,0,2017-04-01,6144,7168,0.0,0.0,0.0,0.0,0.0,4249,0.55824333670406
199,37,1,0,0,2017-04-11,6144,7168,0.1,0.0,0.0,0.0,0.0,3502,0.5452780532024815
262144,262144,262144,262143,262144,2017-05-01,6144,7168,100.0,100.0,100.0,100.0,100.0,0,0.011805306025056856
49,0,0,0,0,2017-05-11,6144,7168,0.0,0.0,0.0,0.0,0.0,6760,0.5387428581481812
110584,86289,75460,66457,94353,2017-05-21,6144,7168,42.2,32.9,28.8,25.4,36.0,4444,0.3801123441314213
1165,30,0,0,0,2017-05-31,6144,7168,0.4,0.0,0.0,0.0,0.0,5273,0.5133983887467994
577,10,0,0,0,2017-06-20,6144,7168,0.2,0.0,0.0,0.0,0.0,6836,0.5174960099907198
225104,133903,105912,81971,150200,2017-07-10,6144,7168,85.9,51.1,40.4,31.3,57.3,3735,0.3109078822699881
84,4,0,0,0,2017-07-20,6144,7168,0.0,0.0,0.0,0.0,0.0,13476,0.44272307572814
32781,18507,14078,9327,22867,2017-07-30,6144,7168,12.5,7.1,5.4,3.6,8.7,16544,0.2147968448446368
17,0,0,0,0,2017-08-09,6144,7168,0.0,0.0,0.0,0.0,0.0,17985,0.34703604095826596
28,0,0,0,0,2017-08-19,6144,7168,0.0,0.0,0.0,0.0,0.0,19596,0.3001461610659552
31,0,0,0,0,2017-09-08,6144,7168,0.0,0.0,0.0,0.0,0.0,19621,0.28225166495527426
115679,75459,62372,50401,86550,2017-09-18,6144,7168,44.1,28.8,23.8,19.2,33.0,17125,0.17040000273793424
2297,966,161,0,1277,2017-09-28,6144,7168,0.9,0.4,0.1,0.0,0.5,22607,0.2601646721400153
44748,36046,30752,25538,41673,2017-10-08,6144,7168,17.1,13.8,11.7,9.7,15.9,21350,0.2655985697370398
37,2,0,0,0,2017-10-28,6144,7168,0.0,0.0,0.0,0.0,0.0,10251,0.3459235011411419
26039,19976,16298,12172,23825,2017-11-07,6144,7168,9.9,7.6,6.2,4.6,9.1,7179,0.35161361225410864
47721,36059,30639,23578,42534,2017-11-17,6144,7168,18.2,13.8,11.7,9.0,16.2,3074,0.3817954351364243
69036,53439,45376,37946,60982,2017-11-27,6144,7168,26.3,20.4,17.3,14.5,23.3,2119,0.4666643890641642
896,318,139,1,424,2017-12-07,6144,7168,0.3,0.1,0.1,0.0,0.2,2292,0.5584871857925741
119872,88470,75248,62311,99881,2017-12-17,6144,7168,45.7,33.7,28.7,23.8,38.1,1287,0.5154670432189967
95237,77707,67814,57328,86836,2017-12-27,6144,7168,36.3,29.6,25.9,21.9,33.1,1924,0.38657954989861454
99226,67222,50467,30378,76484,2018-01-06,6144,7168,37.9,25.6,19.3,11.6,29.2,3011,0.4188003172712677
32154,15829,10259,4071,19123,2018-01-26,6144,7168,12.3,6.0,3.9,1.6,7.3,2356,0.5240809436328185
262143,262120,262069,261976,262144,2018-02-15,6144,7168,100.0,100.0,100.0,99.9,100.0,1040,0.10419710039844116
120560,101617,89685,77846,112514,2018-03-17,6144,7168,46.0,38.8,34.2,29.7,42.9,294,0.4911348043234318
230433,144215,108333,78143,158783,2018-04-16,6144,7168,87.9,55.0,41.3,29.8,60.6,118,0.28369146269874085
109,2,0,0,0,2018-04-26,6144,7168,0.0,0.0,0.0,0.0,0.0,1468,0.6640926298466975
210877,148603,121390,101139,162107,2018-05-06,6144,7168,80.4,56.7,46.3,38.6,61.8,2838,0.3154041754389962
260001,207780,168308,146642,223731,2018-05-26,6144,7168,99.2,79.3,64.2,55.9,85.3,5048,0.2627783184812337
94,0,0,0,0,2018-06-05,6144,7168,0.0,0.0,0.0,0.0,0.0,6997,0.5391565858267711
425,46,2,0,0,2018-06-15,6144,7168,0.2,0.0,0.0,0.0,0.0,6990,0.4944785217094242
204754,104278,43461,8607,131791,2018-06-25,6144,7168,78.1,39.8,16.6,3.3,50.3,4589,0.3288188670517897
78892,57915,45914,32212,69653,2018-07-05,6144,7168,30.1,22.1,17.5,12.3,26.6,12954,0.3695152827290547
206,65,29,9,0,2018-07-15,6144,7168,0.1,0.0,0.0,0.0,0.0,14144,0.4022960994055141
164,30,15,2,0,2018-07-25,6144,7168,0.1,0.0,0.0,0.0,0.0,16834,0.3324180744918412
88498,65011,54291,41085,74232,2018-08-04,6144,7168,33.8,24.8,20.7,15.7,28.3,14908,0.1861008163588204
894,155,15,2,205,2018-08-14,6144,7168,0.3,0.1,0.0,0.0,0.1,18169,0.28902419912372274
19,1,0,0,0,2018-08-24,6144,7168,0.0,0.0,0.0,0.0,0.0,20312,0.26760953387891184
24,1,0,0,0,2018-09-03,6144,7168,0.0,0.0,0.0,0.0,0.0,24295,0.2669983683845528
109789,84278,72281,60545,94630,2018-09-13,6144,7168,41.9,32.1,27.6,23.1,36.1,19288,0.22159263928776204
33731,10025,5380,3160,13114,2018-10-03,6144,7168,12.9,3.8,2.1,1.2,5.0,23474,0.2586979360280008
59213,49432,44934,39987,53655,2018-10-23,6144,7168,22.6,18.9,17.1,15.3,20.5,19138,0.2751764038925173
3605,1257,644,325,1582,2018-11-02,6144,7168,1.4,0.5,0.2,0.1,0.6,16420,0.3149637777058837
20309,9314,6429,3332,11912,2018-11-12,6144,7168,7.7,3.6,2.5,1.3,4.5,13238,0.3250287396973229
49409,29219,21223,15006,34896,2018-11-22,6144,7168,18.8,11.1,8.1,5.7,13.3,9722,0.19542350271659545
68567,43469,35916,29135,51010,2018-12-02,6144,7168,26.2,16.6,13.7,11.1,19.5,13381,0.2834184644802686
258844,251437,240850,217159,257107,2019-01-01,6144,7168,98.7,95.9,91.9,82.8,98.1,41,0.3948028499893981
172941,131132,113623,96366,145914,2019-01-21,6144,7168,66.0,50.0,43.3,36.8,55.7,2746,0.4535525795016148
213,8,0,0,0,2019-02-20,6144,7168,0.1,0.0,0.0,0.0,0.0,1041,0.6301337626710557
58012,38140,29594,21488,43410,2019-03-02,6144,7168,22.1,14.5,11.3,8.2,16.6,1447,0.6325020509248199
153,20,0,0,0,2019-03-12,6144,7168,0.1,0.0,0.0,0.0,0.0,641,0.6656185129760912
74957,40530,32125,25262,44951,2019-04-11,6144,7168,28.6,15.5,12.3,9.6,17.1,2079,0.627951962844391
259552,240323,225673,198316,244701,2019-04-21,6144,7168,99.0,91.7,86.1,75.7,93.3,1084,0.4068375068712219
236639,161473,108031,68309,176963,2019-05-01,6144,7168,90.3,61.6,41.2,26.1,67.5,150,0.159493016061384
210,23,1,0,0,2019-05-11,6144,7168,0.1,0.0,0.0,0.0,0.0,1982,0.6342865597193752
86996,51328,33944,16577,55928,2019-05-21,6144,7168,33.2,19.6,12.9,6.3,21.3,242,0.38016157047447097
108946,49599,35349,25375,57164,2019-06-10,6144,7168,41.6,18.9,13.5,9.7,21.8,3035,0.5597144916847743
152,2,0,0,0,2019-06-20,6144,7168,0.1,0.0,0.0,0.0,0.0,4734,0.6038690285845825
6014,4120,3460,2952,4676,2019-06-30,6144,7168,2.3,1.6,1.3,1.1,1.8,4946,0.5726355514015439
134,1,0,0,0,2019-07-20,6144,7168,0.1,0.0,0.0,0.0,0.0,8421,0.5034636555485006
193070,151247,136650,122747,165439,2019-07-30,6144,7168,73.7,57.7,52.1,46.8,63.1,4841,0.17619392735358005
75,2,0,0,0,2019-08-09,6144,7168,0.0,0.0,0.0,0.0,0.0,16620,0.3866091509408041
141783,134361,124512,112023,136981,2016-12-22,6144,7680,54.1,51.3,47.5,42.7,52.3,12546,0.3547690371290174
250505,234926,220713,199095,241184,2017-01-01,6144,7680,95.6,89.6,84.2,75.9,92.0,2076,0.07000598436782424
120634,93467,71883,46978,104527,2017-01-11,6144,7680,46.0,35.7,27.4,17.9,39.9,3114,0.3965450698368613
247000,198624,179479,162503,206920,2017-02-10,6144,7680,94.2,75.8,68.5,62.0,78.9,2231,0.32707737832742584
42238,28314,20091,11335,32679,2017-02-20,6144,7680,16.1,10.8,7.7,4.3,12.5,4033,0.582446292922578
110216,90646,79134,65814,97782,2017-03-02,6144,7680,42.0,34.6,30.2,25.1,37.3,1609,0.4454981510871365
80183,61613,49639,37657,70067,2017-03-12,6144,7680,30.6,23.5,18.9,14.4,26.7,5374,0.5244418471302169
503,8,0,0,0,2017-04-01,6144,7680,0.2,0.0,0.0,0.0,0.0,11421,0.5728092573743729
730,73,2,0,0,2017-04-11,6144,7680,0.3,0.0,0.0,0.0,0.0,8187,0.5546063337706735
262144,262142,262124,262025,262144,2017-05-01,6144,7680,100.0,100.0,100.0,100.0,100.0,223,0.02612122315781107
168,2,0,0,0,2017-05-11,6144,7680,0.1,0.0,0.0,0.0,0.0,9326,0.5918931225715197
61382,43059,34638,26105,49932,2017-05-21,6144,7680,23.4,16.4,13.2,10.0,19.0,9052,0.4378602553201657
2373,187,16,0,31,2017-05-31,6144,7680,0.9,0.1,0.0,0.0,0.0,11250,0.5657970087567664
881,62,0,0,0,2017-06-20,6144,7680,0.3,0.0,0.0,0.0,0.0,10359,0.5568545765890537
255984,192396,161025,138145,205988,2017-07-10,6144,7680,97.7,73.4,61.4,52.7,78.6,6974,0.23840789404358045
595,22,0,0,0,2017-07-20,6144,7680,0.2,0.0,0.0,0.0,0.0,17498,0.5152220493971739
108860,56955,47488,39517,64821,2017-07-30,6144,7680,41.5,21.7,18.1,15.1,24.7,23929,0.3782987144054488
107,5,0,0,0,2017-08-09,6144,7680,0.0,0.0,0.0,0.0,0.0,29664,0.41246160146152705
99,0,0,0,0,2017-08-19,6144,7680,0.0,0.0,0.0,0.0,0.0,38126,0.3586527143523379
8971,6883,5894,4510,8161,2017-09-08,6144,7680,3.4,2.6,2.2,1.7,3.1,47870,0.29400299435159666
113175,58096,46023,35192,66668,2017-09-18,6144,7680,43.2,22.2,17.6,13.4,25.4,46468,0.2194857027054012
272,2,0,0,0,2017-09-28,6144,7680,0.1,0.0,0.0,0.0,0.0,58250,0.25021816481122683
51175,39824,35027,30169,45630,2017-10-08,6144,7680,19.5,15.2,13.4,11.5,17.4,61121,0.21106663843196333
208,12,0,0,0,2017-10-28,6144,7680,0.1,0.0,0.0,0.0,0.0,38114,0.30717658113686896
26680,20868,17830,13920,24465,2017-11-07,6144,7680,10.2,8.0,6.8,5.3,9.3,17535,0.3807607137851721
121331,91189,80525,69013,102544,2017-11-17,6144,7680,46.3,34.8,30.7,26.3,39.1,7123,0.3575524932284657
18210,10849,8461,6501,12613,2017-11-27,6144,7680,6.9,4.1,3.2,2.5,4.8,8584,0.47912487116506397
2272,1256,941,468,1690,2017-12-07,6144,7680,0.9,0.5,0.4,0.2,0.6,6934,0.5365763420052516
108262,71039,60238,50672,78603,2017-12-17,6144,7680,41.3,27.1,23.0,19.3,30.0,7399,0.5136049048237927
5000,2642,1306,92,3494,2017-12-27,6144,7680,1.9,1.0,0.5,0.0,1.3,15490,0.4661246863525191
45086,27356,21567,14324,32071,2018-01-06,6144,7680,17.2,10.4,8.2,5.5,12.2,12600,0.4564079556717667
107042,64676,51524,40467,70992,2018-01-26,6144,7680,40.8,24.7,19.7,15.4,27.1,6211,0.551381269378782
262137,262125,262102,262015,262144,2018-02-15,6144,7680,100.0,100.0,100.0,100.0,100.0,2836,0.1298882561602059
70144,55554,48248,40429,62140,2018-03-17,6144,7680,26.8,21.2,18.4,15.4,23.7,3282,0.5617391467354662
260571,244866,216739,191145,251797,2018-04-16,6144,7680,99.4,93.4,82.7,72.9,96.1,775,0.27379034028128235
333,4,2,0,0,2018-04-26,6144,7680,0.1,0.0,0.0,0.0,0.0,9806,0.6265893565694821
233192,161452,131893,114729,174440,2018-05-06,6144,7680,89.0,61.6,50.3,43.8,66.5,9885,0.3834528039966044
204703,131196,106726,80313,142013,2018-05-26,6144,7680,78.1,50.0,40.7,30.6,54.2,9099,0.35935985654733105
333,7,0,0,0,2018-06-05,6144,7680,0.1,0.0,0.0,0.0,0.0,17491,0.5298678807792219
11479,5725,4002,2125,7724,2018-06-15,6144,7680,4.4,2.2,1.5,0.8,2.9,18030,0.4841216895856558
258493,222583,182379,124301,238780,2018-06-25,6144,7680,98.6,84.9,69.6,47.4,91.1,14302,0.29079003729452546
59759,40417,31089,19832,49315,2018-07-05,6144,7680,22.8,15.4,11.9,7.6,18.8,25128,0.4115835470631704
347,16,2,0,0,2018-07-15,6144,7680,0.1,0.0,0.0,0.0,0.0,29719,0.4160057207524103
416,23,1,0,0,2018-07-25,6144,7680,0.2,0.0,0.0,0.0,0.0,33012,0.3631274334589599
72000,48488,40226,31648,55402,2018-08-04,6144,7680,27.5,18.5,15.3,12.1,21.1,30395,0.2422709860085252
671,9,1,0,0,2018-08-14,6144,7680,0.3,0.0,0.0,0.0,0.0,42008,0.3038868061552238
1666,1286,1106,817,1516,2018-08-24,6144,7680,0.6,0.5,0.4,0.3,0.6,56833,0.2568522538816244
42,1,0,0,0,2018-09-03,6144,7680,0.0,0.0,0.0,0.0,0.0,65381,0.2513308777153958
101597,73169,64037,55476,80685,2018-09-13,6144,7680,38.8,27.9,24.4,21.2,30.8,53296,0.15879558178772402
147697,76778,62088,53223,88378,2018-10-03,6144,7680,56.3,29.3,23.7,20.3,33.7,61559,0.1942238029134848
8512,5128,3531,1901,6334,2018-10-23,6144,7680,3.2,2.0,1.3,0.7,2.4,67605,0.20544135800424096
25453,17480,13102,9651,20894,2018-11-02,6144,7680,9.7,6.7,5.0,3.7,8.0,62940,0.22873205887079345
16476,7052,4505,2825,8735,2018-11-12,6144,7680,6.3,2.7,1.7,1.1,3.3,52392,0.24061318875587376
60633,40442,29753,19418,47092,2018-11-22,6144,7680,23.1,15.4,11.3,7.4,18.0,49055,0.21966332143873216
93579,53004,44565,37943,61189,2018-12-02,6144,7680,35.7,20.2,17.0,14.5,23.3,44774,0.2128890277360556
210742,152488,123654,92911,162632,2019-01-01,6144,7680,80.4,58.2,47.2,35.4,62.0,176,0.4871004805017508
150441,101817,84402,67251,113877,2019-01-21,6144,7680,57.4,38.8,32.2,25.7,43.4,1831,0.5383366881490121
816,19,0,0,0,2019-02-20,6144,7680,0.3,0.0,0.0,0.0,0.0,3880,0.6006656920171765
109520,83499,67309,49530,92901,2019-03-02,6144,7680,41.8,31.9,25.7,18.9,35.4,3294,0.5834963185177784
687,30,0,0,0,2019-03-12,6144,7680,0.3,0.0,0.0,0.0,0.0,3187,0.6480743364038382
81816,50673,35512,21589,58596,2019-04-11,6144,7680,31.2,19.3,13.5,8.2,22.4,4784,0.6048262945615873
260192,244199,236303,227195,246945,2019-04-21,6144,7680,99.3,93.2,90.1,86.7,94.2,1296,0.2559826530876646
261575,256177,247563,231239,258234,2019-05-01,6144,7680,99.8,97.7,94.4,88.2,98.5,732,0.027306770885109043
792,59,3,0,0,2019-05-11,6144,7680,0.3,0.0,0.0,0.0,0.0,8175,0.6177682390434139
180390,130055,99734,61525,136220,2019-05-21,6144,7680,68.8,49.6,38.0,23.5,52.0,1054,0.4801656279729403
134782,70039,47714,25535,74041,2019-06-10,6144,7680,51.4,26.7,18.2,9.7,28.2,6168,0.5695630841426198
671,16,1,0,0,2019-06-20,6144,7680,0.3,0.0,0.0,0.0,0.0,9458,0.6168486759375361
1326,294,120,38,347,2019-06-30,6144,7680,0.5,0.1,0.0,0.0,0.1,14778,0.5600472976350513
566,22,3,0,0,2019-07-20,6144,7680,0.2,0.0,0.0,0.0,0.0,17241,0.5164948103682174
112845,70890,59590,49320,81298,2019-07-30,6144,7680,43.0,27.0,22.7,18.8,31.0,15313,0.4174061043352039
247,7,2,0,0,2019-08-09,6144,7680,0.1,0.0,0.0,0.0,0.0,18762,0.4937311374112766
257700,253343,239384,217662,255439,2016-12-22,6144,8192,98.3,96.6,91.3,83.0,97.4,7473,0.3489159986824473
217031,189440,175451,159361,195655,2017-01-01,6144,8192,82.8,72.3,66.9,60.8,74.6,2890,0.16494367283630035
113866,83286,59743,38607,95282,2017-01-11,6144,8192,43.4,31.8,22.8,14.7,36.3,1711,0.4618336762677298
222990,168722,148861,129537,178157,2017-02-10,6144,8192,85.1,64.4,56.8,49.4,68.0,1958,0.40958014458486347
26554,16997,10810,4148,20246,2017-02-20,6144,8192,10.1,6.5,4.1,1.6,7.7,2549,0.6267343402916545
66639,50078,40260,28959,55698,2017-03-02,6144,8192,25.4,19.1,15.4,11.0,21.2,2472,0.4893453982648882
72822,58213,49735,41388,64743,2017-03-12,6144,8192,27.8,22.2,19.0,15.8,24.7,3594,0.4769683857753107
385,5,0,0,0,2017-04-01,6144,8192,0.1,0.0,0.0,0.0,0.0,5411,0.6040296586645165
477,42,0,0,0,2017-04-11,6144,8192,0.2,0.0,0.0,0.0,0.0,4404,0.5862583281116139
261237,256834,253370,247843,258748,2017-05-01,6144,8192,99.7,98.0,96.7,94.5,98.7,1571,0.08412415219049144
92,0,0,0,0,2017-05-11,6144,8192,0.0,0.0,0.0,0.0,0.0,7097,0.5846959444278885
58945,39623,30862,21675,47084,2017-05-21,6144,8192,22.5,15.1,11.8,8.3,18.0,6228,0.5092459068561302
2041,413,131,27,411,2017-05-31,6144,8192,0.8,0.2,0.0,0.0,0.2,7017,0.5575346421125095
525,16,0,0,0,2017-06-20,6144,8192,0.2,0.0,0.0,0.0,0.0,8769,0.5410384435629845
252357,186867,157157,141195,198572,2017-07-10,6144,8192,96.3,71.3,60.0,53.9,75.7,7149,0.23910521082916025
290,8,0,0,0,2017-07-20,6144,8192,0.1,0.0,0.0,0.0,0.0,22120,0.45950265820014
178639,112025,94647,81991,123558,2017-07-30,6144,8192,68.1,42.7,36.1,31.3,47.1,21255,0.2965912713986531
62,1,0,0,0,2017-08-09,6144,8192,0.0,0.0,0.0,0.0,0.0,29192,0.3721637461217167
24,0,0,0,0,2017-08-19,6144,8192,0.0,0.0,0.0,0.0,0.0,30500,0.3370071841691394
1849,908,520,256,1203,2017-09-08,6144,8192,0.7,0.3,0.2,0.1,0.5,36048,0.282303712678072
169350,100584,83270,72190,107520,2017-09-18,6144,8192,64.6,38.4,31.8,27.5,41.0,32644,0.19760652513524354
160,6,1,0,0,2017-09-28,6144,8192,0.1,0.0,0.0,0.0,0.0,43372,0.2439686506170802
131172,108193,98321,88547,119025,2017-10-08,6144,8192,50.0,41.3,37.5,33.8,45.4,23560,0.1371312539909948
176,3,0,0,0,2017-10-28,6144,8192,0.1,0.0,0.0,0.0,0.0,23656,0.3010401897143049
23759,17749,15366,11913,21101,2017-11-07,6144,8192,9.1,6.8,5.9,4.5,8.0,15373,0.3637669633068719
103847,71847,62960,53874,79953,2017-11-17,6144,8192,39.6,27.4,24.0,20.6,30.5,6781,0.3750658524928018
93096,67313,58163,50044,74544,2017-11-27,6144,8192,35.5,25.7,22.2,19.1,28.4,4596,0.4259397007631963
6438,3967,2516,949,5054,2017-12-07,6144,8192,2.5,1.5,1.0,0.4,1.9,2723,0.5396437957487232
167077,131652,121067,112249,137949,2017-12-17,6144,8192,63.7,50.2,46.2,42.8,52.6,2701,0.34295672313706643
3605,1800,605,13,2200,2017-12-27,6144,8192,1.4,0.7,0.2,0.0,0.8,4651,0.5039427224307129
109632,81412,70389,59454,90972,2018-01-06,6144,8192,41.8,31.1,26.9,22.7,34.7,2880,0.42205042428442174
248433,210517,185454,158301,219811,2018-01-26,6144,8192,94.8,80.3,70.7,60.4,83.9,2051,0.2910076984588001
262143,262140,262130,262091,262144,2018-02-15,6144,8192,100.0,100.0,100.0,100.0,100.0,1484,0.11780475685215365
137023,117967,108267,97097,127526,2018-03-17,6144,8192,52.3,45.0,41.3,37.0,48.6,1655,0.4863968037212604
260715,236743,203751,170084,245737,2018-04-16,6144,8192,99.5,90.3,77.7,64.9,93.7,1881,0.2943670910203778
160,2,0,0,0,2018-04-26,6144,8192,0.1,0.0,0.0,0.0,0.0,5358,0.6571753434262229
253741,235715,229203,224069,237877,2018-05-06,6144,8192,96.8,89.9,87.4,85.5,90.7,2342,0.22768060388680675
60735,17741,9294,3670,21107,2018-05-26,6144,8192,23.2,6.8,3.5,1.4,8.1,9364,0.4958132907605979
283,6,0,0,0,2018-06-05,6144,8192,0.1,0.0,0.0,0.0,0.0,14907,0.5252884786901142
34054,18181,14412,10931,22172,2018-06-15,6144,8192,13.0,6.9,5.5,4.2,8.5,16328,0.4524310216663492
169623,117923,84586,60263,131778,2018-06-25,6144,8192,64.7,45.0,32.3,23.0,50.3,15998,0.2948829500923124
68095,44189,33576,21404,52554,2018-07-05,6144,8192,26.0,16.9,12.8,8.2,20.0,21994,0.3820297738173847
725,6,0,0,0,2018-07-15,6144,8192,0.3,0.0,0.0,0.0,0.0,28950,0.3813909223857936
685,25,2,0,0,2018-07-25,6144,8192,0.3,0.0,0.0,0.0,0.0,29463,0.3425976891682745
23484,14015,9122,4826,17493,2018-08-04,6144,8192,9.0,5.3,3.5,1.8,6.7,29140,0.30061136639163905
251,1,0,0,0,2018-08-14,6144,8192,0.1,0.0,0.0,0.0,0.0,37284,0.3001483485817656
2253,1275,816,448,1691,2018-08-24,6144,8192,0.9,0.5,0.3,0.2,0.6,40954,0.26119755197930417
12,2,0,0,0,2018-09-03,6144,8192,0.0,0.0,0.0,0.0,0.0,42035,0.2678237563873731
160307,121616,110062,98173,130347,2018-09-13,6144,8192,61.2,46.4,42.0,37.5,49.7,35278,0.1406513239625481
185020,115803,87589,72069,131490,2018-10-03,6144,8192,70.6,44.2,33.4,27.5,50.2,40318,0.1650329934234384
39677,30198,25036,18672,34680,2018-10-23,6144,8192,15.1,11.5,9.6,7.1,13.2,43099,0.19477378169689072
17123,10294,7893,6000,12388,2018-11-02,6144,8192,6.5,3.9,3.0,2.3,4.7,39422,0.2310882841033377
15630,8194,6244,4689,9895,2018-11-12,6144,8192,6.0,3.1,2.4,1.8,3.8,31042,0.2619307098541504
