,tile,id,date,harvested,ndvi,cc_p80_perc,lat,lng
2949,6656_6144,43,2017-08-09,1887,0.2864841940816724,0.0,-20.46664342448465,148.62134426171593
2950,6656_6144,43,2017-08-19,2492,0.237365667284924,0.0,-20.46664342448465,148.62134426171593
2951,6656_6144,43,2017-09-08,2487,0.22181809636355151,2.4,-20.46664342448465,148.62134426171593
2952,6656_6144,43,2017-09-18,34,0.037436344199480116,24.8,-20.46664342448465,148.62134426171593
2953,6656_6144,43,2017-09-28,2591,0.14620020992991906,3.7,-20.46664342448465,148.62134426171593
2954,6656_6144,43,2017-10-08,1474,0.04996393008006728,18.1,-20.46664342448465,148.62134426171593
2955,6656_6144,43,2017-10-28,1575,0.2528312118767396,0.0,-20.46664342448465,148.62134426171593
2956,6656_6144,43,2017-11-07,193,0.3134112292709832,8.6,-20.46664342448465,148.62134426171593
2957,6656_6144,43,2017-11-17,0,0.4225556759413228,0.7,-20.46664342448465,148.62134426171593
2958,6656_6144,43,2017-11-27,45,0.39954289462349385,8.3,-20.46664342448465,148.62134426171593
2959,6656_6144,43,2017-12-07,1,0.37243002019861376,3.1,-20.46664342448465,148.62134426171593
2960,6656_6144,43,2017-12-17,8,0.5471286759786776,2.3,-20.46664342448465,148.62134426171593
2961,6656_6144,43,2017-12-27,74,0.5205506757869832,27.8,-20.46664342448465,148.62134426171593
2962,6656_6144,43,2018-01-06,295,0.4916792127370851,23.4,-20.46664342448465,148.62134426171593
2963,6656_6144,43,2018-01-26,247,0.2596582535072904,66.7,-20.46664342448465,148.62134426171593
2964,6656_6144,43,2018-02-15,54,0.11997291184756505,99.0,-20.46664342448465,148.62134426171593
2965,6656_6144,43,2018-03-17,0,0.43468592348045054,23.9,-20.46664342448465,148.62134426171593
2966,6656_6144,43,2018-04-16,0,0.5650350552004566,37.2,-20.46664342448465,148.62134426171593
2967,6656_6144,43,2018-04-26,0,0.7173000412981899,0.0,-20.46664342448465,148.62134426171593
2968,6656_6144,43,2018-05-06,8,0.6573905851651641,10.7,-20.46664342448465,148.62134426171593
2969,6656_6144,43,2018-05-26,34,0.16268597868538726,82.6,-20.46664342448465,148.62134426171593
2970,6656_6144,43,2018-06-05,315,0.6122506622709089,0.0,-20.46664342448465,148.62134426171593
2971,6656_6144,43,2018-06-15,371,0.5471030053066546,0.0,-20.46664342448465,148.62134426171593
2972,6656_6144,43,2018-06-25,236,0.3803120387070705,1.3,-20.46664342448465,148.62134426171593
2973,6656_6144,43,2018-07-05,1368,0.3932238607832204,18.4,-20.46664342448465,148.62134426171593
2974,6656_6144,43,2018-07-15,1514,0.38666062808326185,0.0,-20.46664342448465,148.62134426171593
2975,6656_6144,43,2018-07-25,1522,0.3528401384656639,0.0,-20.46664342448465,148.62134426171593
2976,6656_6144,43,2018-08-04,1335,0.3110233366719861,17.8,-20.46664342448465,148.62134426171593
2977,6656_6144,43,2018-08-14,1571,0.3294831680709717,0.0,-20.46664342448465,148.62134426171593
2978,6656_6144,43,2018-08-24,1639,0.2937050477637265,1.0,-20.46664342448465,148.62134426171593
2979,6656_6144,43,2018-09-03,1920,0.2882164306353637,0.0,-20.46664342448465,148.62134426171593
2980,6656_6144,43,2018-09-13,1786,0.17249482034781405,44.0,-20.46664342448465,148.62134426171593
2981,6656_6144,43,2018-10-03,3129,0.1776032681184826,15.4,-20.46664342448465,148.62134426171593
2982,6656_6144,43,2018-10-23,3096,0.09399400999676316,60.0,-20.46664342448465,148.62134426171593
2983,6656_6144,43,2018-11-02,3062,0.19092051959293185,0.0,-20.46664342448465,148.62134426171593
2984,6656_6144,43,2018-11-12,1591,0.14401539102797198,11.9,-20.46664342448465,148.62134426171593
2985,6656_6144,43,2018-11-22,1568,0.14124751163749227,4.3,-20.46664342448465,148.62134426171593
2986,6656_6144,43,2018-12-02,2612,0.2082636673711193,2.2,-20.46664342448465,148.62134426171593
2987,6656_6144,43,2019-01-01,77,0.033108655280737226,100.0,-20.46664342448465,148.62134426171593
2988,6656_6144,43,2019-01-21,0,0.6832107958106236,18.4,-20.46664342448465,148.62134426171593
2989,6656_6144,43,2019-02-20,0,0.639990797329141,0.0,-20.46664342448465,148.62134426171593
2990,6656_6144,43,2019-03-02,113,0.16082666814722366,34.6,-20.46664342448465,148.62134426171593
2991,6656_6144,43,2019-03-12,126,0.6744741067571852,0.0,-20.46664342448465,148.62134426171593
2992,6656_6144,43,2019-04-11,1,0.07568889562951009,78.3,-20.46664342448465,148.62134426171593
2993,6656_6144,43,2019-04-21,0,0.05122952960048773,100.0,-20.46664342448465,148.62134426171593
2994,6656_6144,43,2019-05-01,1,0.1326452976918557,58.5,-20.46664342448465,148.62134426171593
2995,6656_6144,43,2019-05-11,66,0.670679836981818,0.0,-20.46664342448465,148.62134426171593
2996,6656_6144,43,2019-05-21,0,0.6115826887009812,40.1,-20.46664342448465,148.62134426171593
2997,6656_6144,43,2019-06-10,0,0.41332160510396654,55.8,-20.46664342448465,148.62134426171593
2998,6656_6144,43,2019-06-20,149,0.6498279817812646,0.0,-20.46664342448465,148.62134426171593
2999,6656_6144,43,2019-06-30,165,0.6152152231391728,0.0,-20.46664342448465,148.62134426171593
3000,6656_6144,43,2019-07-20,1322,0.4159737940742824,0.0,-20.46664342448465,148.62134426171593
3001,6656_6144,43,2019-07-30,538,0.14940961981253634,79.7,-20.46664342448465,148.62134426171593
3002,6656_6144,43,2019-08-09,1289,0.4245079962478872,0.0,-20.46664342448465,148.62134426171593
3003,6656_6656,44,2016-12-22,8013,0.4134095785960921,0.6,-20.512899639715073,148.621828076179
3004,6656_6656,44,2017-01-01,4477,0.3208327079528848,31.5,-20.512899639715073,148.621828076179
3005,6656_6656,44,2017-01-11,2867,0.6067270460968597,0.0,-20.512899639715073,148.621828076179
3006,6656_6656,44,2017-02-10,144,0.5943355443085213,9.9,-20.512899639715073,148.621828076179
3007,6656_6656,44,2017-02-20,708,0.5258499401782903,12.6,-20.512899639715073,148.621828076179
3008,6656_6656,44,2017-03-02,2566,0.6252583394975355,2.2,-20.512899639715073,148.621828076179
3009,6656_6656,44,2017-03-12,2210,0.4797167383580702,21.2,-20.512899639715073,148.621828076179
3010,6656_6656,44,2017-04-01,4886,0.529335110476461,0.0,-20.512899639715073,148.621828076179
3011,6656_6656,44,2017-04-11,4036,0.5309458054471698,0.0,-20.512899639715073,148.621828076179
3012,6656_6656,44,2017-05-01,8,0.0464258510124312,100.0,-20.512899639715073,148.621828076179
3013,6656_6656,44,2017-05-11,5904,0.5693404435132601,0.0,-20.512899639715073,148.621828076179
3014,6656_6656,44,2017-05-21,6750,0.5299638199342169,0.4,-20.512899639715073,148.621828076179
3015,6656_6656,44,2017-05-31,3171,0.5268398684795876,0.4,-20.512899639715073,148.621828076179
3016,6656_6656,44,2017-06-20,4899,0.5499925230824778,0.0,-20.512899639715073,148.621828076179
3017,6656_6656,44,2017-07-10,11082,0.4053058007501006,4.6,-20.512899639715073,148.621828076179
3018,6656_6656,44,2017-07-20,19401,0.4675282280883257,0.0,-20.512899639715073,148.621828076179
3019,6656_6656,44,2017-07-30,25576,0.3166531533309669,11.6,-20.512899639715073,148.621828076179
3020,6656_6656,44,2017-08-09,26482,0.3766873182970753,0.0,-20.512899639715073,148.621828076179
3021,6656_6656,44,2017-08-19,27552,0.344976483611984,0.0,-20.512899639715073,148.621828076179
3022,6656_6656,44,2017-09-08,45796,0.2415431943774159,0.0,-20.512899639715073,148.621828076179
3023,6656_6656,44,2017-09-18,39895,0.15458798791523606,21.1,-20.512899639715073,148.621828076179
3024,6656_6656,44,2017-09-28,57195,0.2025301617236996,0.3,-20.512899639715073,148.621828076179
3025,6656_6656,44,2017-10-08,51215,0.18565601573268864,7.3,-20.512899639715073,148.621828076179
3026,6656_6656,44,2017-10-28,28456,0.28203918380793264,0.0,-20.512899639715073,148.621828076179
3027,6656_6656,44,2017-11-07,18435,0.3084029768834127,3.1,-20.512899639715073,148.621828076179
3028,6656_6656,44,2017-11-17,10867,0.3891256135881253,2.5,-20.512899639715073,148.621828076179
3029,6656_6656,44,2017-11-27,4712,0.4378312031582636,9.5,-20.512899639715073,148.621828076179
3030,6656_6656,44,2017-12-07,2545,0.5301747593953926,1.1,-20.512899639715073,148.621828076179
3031,6656_6656,44,2017-12-17,2228,0.43102903784040775,17.7,-20.512899639715073,148.621828076179
3032,6656_6656,44,2017-12-27,7651,0.3721823709368544,48.3,-20.512899639715073,148.621828076179
3033,6656_6656,44,2018-01-06,10752,0.3710054271816771,23.3,-20.512899639715073,148.621828076179
3034,6656_6656,44,2018-01-26,6930,0.3890811355118895,13.0,-20.512899639715073,148.621828076179
3035,6656_6656,44,2018-02-15,1374,0.10807344883152364,94.1,-20.512899639715073,148.621828076179
3036,6656_6656,44,2018-03-17,288,0.6159131998481842,5.1,-20.512899639715073,148.621828076179
3037,6656_6656,44,2018-04-16,2012,0.5061459213408791,13.1,-20.512899639715073,148.621828076179
3038,6656_6656,44,2018-04-26,5469,0.6423528064850533,0.0,-20.512899639715073,148.621828076179
3039,6656_6656,44,2018-05-06,6658,0.5861008114367325,0.1,-20.512899639715073,148.621828076179
3040,6656_6656,44,2018-05-26,1213,0.18296773836063332,75.2,-20.512899639715073,148.621828076179
3041,6656_6656,44,2018-06-05,15409,0.4983468909118317,0.0,-20.512899639715073,148.621828076179
3042,6656_6656,44,2018-06-15,15710,0.4437089012878928,0.5,-20.512899639715073,148.621828076179
3043,6656_6656,44,2018-06-25,13931,0.3381316200433285,0.5,-20.512899639715073,148.621828076179
3044,6656_6656,44,2018-07-05,26463,0.3496439936481429,1.7,-20.512899639715073,148.621828076179
3045,6656_6656,44,2018-07-15,37265,0.3274170648031741,0.0,-20.512899639715073,148.621828076179
3046,6656_6656,44,2018-07-25,37677,0.2850467182132936,0.0,-20.512899639715073,148.621828076179
3047,6656_6656,44,2018-08-04,38756,0.23286665268073306,10.1,-20.512899639715073,148.621828076179
3048,6656_6656,44,2018-08-14,43708,0.2572218254321137,0.0,-20.512899639715073,148.621828076179
3049,6656_6656,44,2018-08-24,48347,0.23804137288840194,0.0,-20.512899639715073,148.621828076179
3050,6656_6656,44,2018-09-03,53897,0.2427231919468283,0.0,-20.512899639715073,148.621828076179
3051,6656_6656,44,2018-09-13,49550,0.19315290717317626,10.1,-20.512899639715073,148.621828076179
3052,6656_6656,44,2018-10-03,50978,0.1938987056312889,3.6,-20.512899639715073,148.621828076179
3053,6656_6656,44,2018-10-23,45026,0.2109148045500464,5.4,-20.512899639715073,148.621828076179
3054,6656_6656,44,2018-11-02,42869,0.2599239243088017,0.0,-20.512899639715073,148.621828076179
3055,6656_6656,44,2018-11-12,37844,0.2788347876975238,0.3,-20.512899639715073,148.621828076179
3056,6656_6656,44,2018-11-22,33965,0.2447267723487123,10.4,-20.512899639715073,148.621828076179
3057,6656_6656,44,2018-12-02,33186,0.240753049491702,1.5,-20.512899639715073,148.621828076179
3058,6656_6656,44,2019-01-01,1039,0.06188560685123515,97.6,-20.512899639715073,148.621828076179
3059,6656_6656,44,2019-01-21,108,0.5671324624799882,12.2,-20.512899639715073,148.621828076179
3060,6656_6656,44,2019-02-20,5418,0.5776271267429981,0.0,-20.512899639715073,148.621828076179
3061,6656_6656,44,2019-03-02,4430,0.4399147927063,35.6,-20.512899639715073,148.621828076179
3062,6656_6656,44,2019-03-12,5298,0.5962750943432031,0.0,-20.512899639715073,148.621828076179
3063,6656_6656,44,2019-04-11,1495,0.2828341559310466,69.6,-20.512899639715073,148.621828076179
3064,6656_6656,44,2019-04-21,1713,0.11195895104595244,99.5,-20.512899639715073,148.621828076179
3065,6656_6656,44,2019-05-01,3808,0.26116651734892044,56.2,-20.512899639715073,148.621828076179
3066,6656_6656,44,2019-05-11,3969,0.6016240502364664,0.0,-20.512899639715073,148.621828076179
3067,6656_6656,44,2019-05-21,1488,0.4305817145735847,39.1,-20.512899639715073,148.621828076179
3068,6656_6656,44,2019-06-10,6572,0.4515494815577921,14.1,-20.512899639715073,148.621828076179
3069,6656_6656,44,2019-06-20,9215,0.5522123038119469,0.0,-20.512899639715073,148.621828076179
3070,6656_6656,44,2019-06-30,17824,0.4811587591676678,0.0,-20.512899639715073,148.621828076179
3071,6656_6656,44,2019-07-20,28778,0.39665000570356196,0.0,-20.512899639715073,148.621828076179
3072,6656_6656,44,2019-07-30,19964,0.19284208052090068,52.8,-20.512899639715073,148.621828076179
3073,6656_6656,44,2019-08-09,37815,0.3279906672294593,0.0,-20.512899639715073,148.621828076179
3074,6656_7168,45,2016-12-22,9274,0.37022511122063295,35.6,-20.559155926610245,148.62231213414486
3075,6656_7168,45,2017-01-01,557,0.2680809447879599,44.8,-20.559155926610245,148.62231213414486
3076,6656_7168,45,2017-01-11,2181,0.5755874861415111,0.6,-20.559155926610245,148.62231213414486
3077,6656_7168,45,2017-02-10,2254,0.5478402003626743,18.1,-20.559155926610245,148.62231213414486
3078,6656_7168,45,2017-02-20,1088,0.4541507563005065,22.1,-20.559155926610245,148.62231213414486
3079,6656_7168,45,2017-03-02,5023,0.6461058734069548,5.1,-20.559155926610245,148.62231213414486
3080,6656_7168,45,2017-03-12,4667,0.6184303196411319,6.7,-20.559155926610245,148.62231213414486
3081,6656_7168,45,2017-04-01,8309,0.5621245790936353,0.0,-20.559155926610245,148.62231213414486
3082,6656_7168,45,2017-04-11,5260,0.5559356466340507,0.0,-20.559155926610245,148.62231213414486
3083,6656_7168,45,2017-05-01,627,0.043372603453411006,100.0,-20.559155926610245,148.62231213414486
3084,6656_7168,45,2017-05-11,11145,0.5802140075339455,0.0,-20.559155926610245,148.62231213414486
3085,6656_7168,45,2017-05-21,10368,0.5576259067013489,1.3,-20.559155926610245,148.62231213414486
3086,6656_7168,45,2017-05-31,3508,0.5779932444177107,0.5,-20.559155926610245,148.62231213414486
3087,6656_7168,45,2017-06-20,8315,0.5743064105474136,0.0,-20.559155926610245,148.62231213414486
3088,6656_7168,45,2017-07-10,7793,0.4458182375403538,15.3,-20.559155926610245,148.62231213414486
3089,6656_7168,45,2017-07-20,19169,0.5366992300179949,0.0,-20.559155926610245,148.62231213414486
3090,6656_7168,45,2017-07-30,25464,0.3979740553316218,12.5,-20.559155926610245,148.62231213414486
3091,6656_7168,45,2017-08-09,31351,0.4408165369484248,0.0,-20.559155926610245,148.62231213414486
3092,6656_7168,45,2017-08-19,38741,0.3868398633397795,0.0,-20.559155926610245,148.62231213414486
3093,6656_7168,45,2017-09-08,66596,0.2741619548404605,0.0,-20.559155926610245,148.62231213414486
3094,6656_7168,45,2017-09-18,65806,0.22484691558209552,9.4,-20.559155926610245,148.62231213414486
3095,6656_7168,45,2017-09-28,71892,0.2309743892519944,0.7,-20.559155926610245,148.62231213414486
3096,6656_7168,45,2017-10-08,70422,0.23042646251493684,2.6,-20.559155926610245,148.62231213414486
3097,6656_7168,45,2017-10-28,34979,0.31111487945160465,0.0,-20.559155926610245,148.62231213414486
3098,6656_7168,45,2017-11-07,23951,0.3557728314306571,2.4,-20.559155926610245,148.62231213414486
3099,6656_7168,45,2017-11-17,12609,0.4320114834754372,3.7,-20.559155926610245,148.62231213414486
3100,6656_7168,45,2017-11-27,6795,0.4916672134182629,1.6,-20.559155926610245,148.62231213414486
3101,6656_7168,45,2017-12-07,6692,0.5511256880475203,0.1,-20.559155926610245,148.62231213414486
3102,6656_7168,45,2017-12-17,4170,0.5454125322101983,5.5,-20.559155926610245,148.62231213414486
3103,6656_7168,45,2017-12-27,8710,0.5119097257521055,6.3,-20.559155926610245,148.62231213414486
3104,6656_7168,45,2018-01-06,10989,0.4792762107814499,4.4,-20.559155926610245,148.62231213414486
3105,6656_7168,45,2018-01-26,7019,0.5282184641852827,0.4,-20.559155926610245,148.62231213414486
3106,6656_7168,45,2018-02-15,6781,0.2189284851997648,94.6,-20.559155926610245,148.62231213414486
3107,6656_7168,45,2018-03-17,814,0.6540476729307239,6.3,-20.559155926610245,148.62231213414486
3108,6656_7168,45,2018-04-16,2004,0.5891526764490441,6.8,-20.559155926610245,148.62231213414486
3109,6656_7168,45,2018-04-26,4106,0.6685897791630732,0.0,-20.559155926610245,148.62231213414486
3110,6656_7168,45,2018-05-06,9125,0.5728289915328509,11.0,-20.559155926610245,148.62231213414486
3111,6656_7168,45,2018-05-26,3651,0.18967136560236733,90.8,-20.559155926610245,148.62231213414486
3112,6656_7168,45,2018-06-05,18748,0.555332355598556,0.0,-20.559155926610245,148.62231213414486
3113,6656_7168,45,2018-06-15,18551,0.4998126509987114,1.1,-20.559155926610245,148.62231213414486
3114,6656_7168,45,2018-06-25,9132,0.3680614061908687,0.3,-20.559155926610245,148.62231213414486
3115,6656_7168,45,2018-07-05,31166,0.4479599281539426,0.2,-20.559155926610245,148.62231213414486
3116,6656_7168,45,2018-07-15,34725,0.4341745843416625,0.0,-20.559155926610245,148.62231213414486
3117,6656_7168,45,2018-07-25,37627,0.380863163658863,0.0,-20.559155926610245,148.62231213414486
3118,6656_7168,45,2018-08-04,50329,0.2857315877818099,6.7,-20.559155926610245,148.62231213414486
3119,6656_7168,45,2018-08-14,58143,0.2764316513789181,0.1,-20.559155926610245,148.62231213414486
3120,6656_7168,45,2018-08-24,65099,0.2722565863731539,0.0,-20.559155926610245,148.62231213414486
3121,6656_7168,45,2018-09-03,80509,0.2544749025286429,0.0,-20.559155926610245,148.62231213414486
3122,6656_7168,45,2018-09-13,73299,0.19992956141294294,6.7,-20.559155926610245,148.62231213414486
3123,6656_7168,45,2018-10-03,86372,0.2195610631437552,0.1,-20.559155926610245,148.62231213414486
3124,6656_7168,45,2018-10-23,79543,0.20435449172132147,0.0,-20.559155926610245,148.62231213414486
3125,6656_7168,45,2018-11-02,73431,0.2303970462973725,0.0,-20.559155926610245,148.62231213414486
3126,6656_7168,45,2018-11-12,64895,0.2417828808998492,0.4,-20.559155926610245,148.62231213414486
3127,6656_7168,45,2018-11-22,61176,0.2143146316093288,3.9,-20.559155926610245,148.62231213414486
3128,6656_7168,45,2018-12-02,62467,0.19981465545525248,3.0,-20.559155926610245,148.62231213414486
3129,6656_7168,45,2019-01-01,1094,0.2467701074972594,76.3,-20.559155926610245,148.62231213414486
3130,6656_7168,45,2019-01-21,1130,0.4174381977182693,31.6,-20.559155926610245,148.62231213414486
3131,6656_7168,45,2019-02-20,2777,0.6166827613175313,0.0,-20.559155926610245,148.62231213414486
3132,6656_7168,45,2019-03-02,2607,0.5520727771826259,5.4,-20.559155926610245,148.62231213414486
3133,6656_7168,45,2019-03-12,1903,0.6500423599586348,0.0,-20.559155926610245,148.62231213414486
3134,6656_7168,45,2019-04-11,3131,0.6255794266407155,0.2,-20.559155926610245,148.62231213414486
3135,6656_7168,45,2019-04-21,2863,0.32317408541676546,49.2,-20.559155926610245,148.62231213414486
3136,6656_7168,45,2019-05-01,2542,0.09812259809060804,80.3,-20.559155926610245,148.62231213414486
3137,6656_7168,45,2019-05-11,3986,0.6388946860189051,0.0,-20.559155926610245,148.62231213414486
3138,6656_7168,45,2019-05-21,1517,0.2464657875830729,68.6,-20.559155926610245,148.62231213414486
3139,6656_7168,45,2019-06-10,6965,0.5568553547889353,6.2,-20.559155926610245,148.62231213414486
3140,6656_7168,45,2019-06-20,10612,0.6112953032121803,0.0,-20.559155926610245,148.62231213414486
3141,6656_7168,45,2019-06-30,15444,0.5635801279269719,0.0,-20.559155926610245,148.62231213414486
3142,6656_7168,45,2019-07-20,24838,0.5008022861371505,0.0,-20.559155926610245,148.62231213414486
