cc_p20,cc_p40,cc_p60,cc_p80,cc_default,date,x,y,cc_p20_perc,cc_p40_perc,cc_p60_perc,cc_p80_perc,cc_default_perc
260715,236743,203751,170084,245737,2018-04-16,6144,8192,99.5,90.3,77.7,64.9,93.7
160,2,0,0,0,2018-04-26,6144,8192,0.1,0.0,0.0,0.0,0.0
253741,235715,229203,224069,237877,2018-05-06,6144,8192,96.8,89.9,87.4,85.5,90.7
60735,17741,9294,3670,21107,2018-05-26,6144,8192,23.2,6.8,3.5,1.4,8.1
283,6,0,0,0,2018-06-05,6144,8192,0.1,0.0,0.0,0.0,0.0
34054,18181,14412,10931,22172,2018-06-15,6144,8192,13.0,6.9,5.5,4.2,8.5
169623,117923,84586,60263,131778,2018-06-25,6144,8192,64.7,45.0,32.3,23.0,50.3
68095,44189,33576,21404,52554,2018-07-05,6144,8192,26.0,16.9,12.8,8.2,20.0
725,6,0,0,0,2018-07-15,6144,8192,0.3,0.0,0.0,0.0,0.0
685,25,2,0,0,2018-07-25,6144,8192,0.3,0.0,0.0,0.0,0.0
23484,14015,9122,4826,17493,2018-08-04,6144,8192,9.0,5.3,3.5,1.8,6.7
251,1,0,0,0,2018-08-14,6144,8192,0.1,0.0,0.0,0.0,0.0
2253,1275,816,448,1691,2018-08-24,6144,8192,0.9,0.5,0.3,0.2,0.6
12,2,0,0,0,2018-09-03,6144,8192,0.0,0.0,0.0,0.0,0.0
160307,121616,110062,98173,130347,2018-09-13,6144,8192,61.2,46.4,42.0,37.5,49.7
185020,115803,87589,72069,131490,2018-10-03,6144,8192,70.6,44.2,33.4,27.5,50.2
39677,30198,25036,18672,34680,2018-10-23,6144,8192,15.1,11.5,9.6,7.1,13.2
17123,10294,7893,6000,12388,2018-11-02,6144,8192,6.5,3.9,3.0,2.3,4.7
15630,8194,6244,4689,9895,2018-11-12,6144,8192,6.0,3.1,2.4,1.8,3.8
12653,6649,4430,2861,7794,2018-11-22,6144,8192,4.8,2.5,1.7,1.1,3.0
124247,81656,70871,61341,92482,2018-12-02,6144,8192,47.4,31.1,27.0,23.4,35.3
208707,146106,114193,91146,157264,2019-01-01,6144,8192,79.6,55.7,43.6,34.8,60.0
81500,51140,41702,33496,57755,2019-01-21,6144,8192,31.1,19.5,15.9,12.8,22.0
736,2,0,0,0,2019-02-20,6144,8192,0.3,0.0,0.0,0.0,0.0
38405,23035,15907,9776,26733,2019-03-02,6144,8192,14.7,8.8,6.1,3.7,10.2
507,8,0,0,0,2019-03-12,6144,8192,0.2,0.0,0.0,0.0,0.0
94662,70773,55671,41111,78547,2019-04-11,6144,8192,36.1,27.0,21.2,15.7,30.0
262144,262067,261180,238006,262144,2019-04-21,6144,8192,100.0,100.0,99.6,90.8,100.0
262141,262078,259046,254758,262144,2019-05-01,6144,8192,100.0,100.0,98.8,97.2,100.0
583,33,0,0,0,2019-05-11,6144,8192,0.2,0.0,0.0,0.0,0.0
248085,227893,217607,203897,230107,2019-05-21,6144,8192,94.6,86.9,83.0,77.8,87.8
258324,246422,229089,202435,250734,2019-06-10,6144,8192,98.5,94.0,87.4,77.2,95.6
460,9,0,0,0,2019-06-20,6144,8192,0.2,0.0,0.0,0.0,0.0
760,31,0,0,0,2019-06-30,6144,8192,0.3,0.0,0.0,0.0,0.0
450,11,0,0,0,2019-07-20,6144,8192,0.2,0.0,0.0,0.0,0.0
80375,51372,42371,33163,60031,2019-07-30,6144,8192,30.7,19.6,16.2,12.7,22.9
207,5,0,0,0,2019-08-09,6144,8192,0.1,0.0,0.0,0.0,0.0
261464,261157,260760,259340,261349,2016-12-22,6144,8704,99.7,99.6,99.5,98.9,99.7
113519,87545,73288,54862,96978,2017-01-01,6144,8704,43.3,33.4,28.0,20.9,37.0
130818,104668,83743,63017,118321,2017-01-11,6144,8704,49.9,39.9,31.9,24.0,45.1
239171,189609,170904,152038,199574,2017-02-10,6144,8704,91.2,72.3,65.2,58.0,76.1
15907,8027,2823,129,10087,2017-02-20,6144,8704,6.1,3.1,1.1,0.0,3.8
89681,70629,58142,41976,78494,2017-03-02,6144,8704,34.2,26.9,22.2,16.0,29.9
105147,84442,72155,60389,93517,2017-03-12,6144,8704,40.1,32.2,27.5,23.0,35.7
519,17,0,0,0,2017-04-01,6144,8704,0.2,0.0,0.0,0.0,0.0
266,4,0,0,0,2017-04-11,6144,8704,0.1,0.0,0.0,0.0,0.0
259566,249853,243902,234677,252534,2017-05-01,6144,8704,99.0,95.3,93.0,89.5,96.3
139,5,1,0,0,2017-05-11,6144,8704,0.1,0.0,0.0,0.0,0.0
20756,13120,9362,5724,16344,2017-05-21,6144,8704,7.9,5.0,3.6,2.2,6.2
12147,7294,5455,4309,8253,2017-05-31,6144,8704,4.6,2.8,2.1,1.6,3.1
557,26,0,0,0,2017-06-20,6144,8704,0.2,0.0,0.0,0.0,0.0
257391,208420,181359,165770,219013,2017-07-10,6144,8704,98.2,79.5,69.2,63.2,83.5
307,12,3,0,0,2017-07-20,6144,8704,0.1,0.0,0.0,0.0,0.0
228612,183001,165522,154247,193428,2017-07-30,6144,8704,87.2,69.8,63.1,58.8,73.8
81,2,0,0,0,2017-08-09,6144,8704,0.0,0.0,0.0,0.0,0.0
70,2,0,0,0,2017-08-19,6144,8704,0.0,0.0,0.0,0.0,0.0
1494,604,211,19,885,2017-09-08,6144,8704,0.6,0.2,0.1,0.0,0.3
137775,76565,64422,56974,83377,2017-09-18,6144,8704,52.6,29.2,24.6,21.7,31.8
154,2,0,0,0,2017-09-28,6144,8704,0.1,0.0,0.0,0.0,0.0
53435,41176,34040,26713,48756,2017-10-08,6144,8704,20.4,15.7,13.0,10.2,18.6
115,3,0,0,0,2017-10-28,6144,8704,0.0,0.0,0.0,0.0,0.0
3147,2051,1690,1213,2462,2017-11-07,6144,8704,1.2,0.8,0.6,0.5,0.9
226089,200054,185877,165750,210846,2017-11-17,6144,8704,86.2,76.3,70.9,63.2,80.4
227444,202695,191491,179947,212484,2017-11-27,6144,8704,86.8,77.3,73.0,68.6,81.1
7675,5187,4058,2592,6661,2017-12-07,6144,8704,2.9,2.0,1.5,1.0,2.5
177172,138203,128415,119465,143231,2017-12-17,6144,8704,67.6,52.7,49.0,45.6,54.6
40448,31170,24719,15629,35508,2017-12-27,6144,8704,15.4,11.9,9.4,6.0,13.5
93216,59761,49929,41459,66964,2018-01-06,6144,8704,35.6,22.8,19.0,15.8,25.5
259050,238816,219801,192984,245393,2018-01-26,6144,8704,98.8,91.1,83.8,73.6,93.6
262137,262079,261576,259991,262144,2018-02-15,6144,8704,100.0,100.0,99.8,99.2,100.0
116688,93445,82151,71684,102540,2018-03-17,6144,8704,44.5,35.6,31.3,27.3,39.1
261639,253060,238914,215864,257216,2018-04-16,6144,8704,99.8,96.5,91.1,82.3,98.1
143,11,2,1,0,2018-04-26,6144,8704,0.1,0.0,0.0,0.0,0.0
262115,260937,260649,260347,261119,2018-05-06,6144,8704,100.0,99.5,99.4,99.3,99.6
71964,43273,35320,25674,48283,2018-05-26,6144,8704,27.5,16.5,13.5,9.8,18.4
217,10,2,1,0,2018-06-05,6144,8704,0.1,0.0,0.0,0.0,0.0
64923,41023,34051,26874,47787,2018-06-15,6144,8704,24.8,15.6,13.0,10.3,18.2
32067,8023,1997,375,8478,2018-06-25,6144,8704,12.2,3.1,0.8,0.1,3.2
78209,54054,44006,32311,63754,2018-07-05,6144,8704,29.8,20.6,16.8,12.3,24.3
498,79,42,19,0,2018-07-15,6144,8704,0.2,0.0,0.0,0.0,0.0
482,37,10,6,0,2018-07-25,6144,8704,0.2,0.0,0.0,0.0,0.0
7117,3657,1985,689,4688,2018-08-04,6144,8704,2.7,1.4,0.8,0.3,1.8
205,7,0,0,0,2018-08-14,6144,8704,0.1,0.0,0.0,0.0,0.0
11194,5895,3430,1385,7806,2018-08-24,6144,8704,4.3,2.2,1.3,0.5,3.0
65,2,0,0,0,2018-09-03,6144,8704,0.0,0.0,0.0,0.0,0.0
146221,96769,84071,73744,106268,2018-09-13,6144,8704,55.8,36.9,32.1,28.1,40.5
259454,252977,246198,238389,258650,2018-10-03,6144,8704,99.0,96.5,93.9,90.9,98.7
112584,98318,91398,83271,105505,2018-10-23,6144,8704,42.9,37.5,34.9,31.8,40.2
75091,63697,57370,49802,70037,2018-11-02,6144,8704,28.6,24.3,21.9,19.0,26.7
91836,67489,57183,47637,78018,2018-11-12,6144,8704,35.0,25.7,21.8,18.2,29.8
459,20,0,0,0,2018-11-22,6144,8704,0.2,0.0,0.0,0.0,0.0
42851,22042,17504,14344,25819,2018-12-02,6144,8704,16.3,8.4,6.7,5.5,9.8
256843,233909,215739,193676,243344,2019-01-01,6144,8704,98.0,89.2,82.3,73.9,92.8
46926,30404,25850,21182,34135,2019-01-21,6144,8704,17.9,11.6,9.9,8.1,13.0
525,12,0,0,0,2019-02-20,6144,8704,0.2,0.0,0.0,0.0,0.0
53780,34026,24723,17701,38667,2019-03-02,6144,8704,20.5,13.0,9.4,6.8,14.8
356,12,0,0,0,2019-03-12,6144,8704,0.1,0.0,0.0,0.0,0.0
185539,157920,140621,119972,169528,2019-04-11,6144,8704,70.8,60.2,53.6,45.8,64.7
228119,172893,140642,98870,181332,2019-04-21,6144,8704,87.0,66.0,53.7,37.7,69.2
262105,260908,258509,255040,261501,2019-05-01,6144,8704,100.0,99.5,98.6,97.3,99.8
447,11,0,0,0,2019-05-11,6144,8704,0.2,0.0,0.0,0.0,0.0
250468,229550,214245,182612,233761,2019-05-21,6144,8704,95.5,87.6,81.7,69.7,89.2
260144,250786,233012,209042,253401,2019-06-10,6144,8704,99.2,95.7,88.9,79.7,96.7
333,16,7,0,0,2019-06-20,6144,8704,0.1,0.0,0.0,0.0,0.0
618,25,3,0,0,2019-06-30,6144,8704,0.2,0.0,0.0,0.0,0.0
346,16,8,1,0,2019-07-20,6144,8704,0.1,0.0,0.0,0.0,0.0
50564,30572,24276,17488,36655,2019-07-30,6144,8704,19.3,11.7,9.3,6.7,14.0
184,13,4,0,0,2019-08-09,6144,8704,0.1,0.0,0.0,0.0,0.0
262144,262144,262144,262144,262144,2016-12-22,6144,9216,100.0,100.0,100.0,100.0,100.0
129619,110111,97152,80335,116594,2017-01-01,6144,9216,49.4,42.0,37.1,30.6,44.5
141250,117789,97994,76709,129308,2017-01-11,6144,9216,53.9,44.9,37.4,29.3,49.3
255426,240626,227076,206084,246875,2017-02-10,6144,9216,97.4,91.8,86.6,78.6,94.2
10918,5683,2745,703,6612,2017-02-20,6144,9216,4.2,2.2,1.0,0.3,2.5
110494,85360,66916,48966,94248,2017-03-02,6144,9216,42.2,32.6,25.5,18.7,36.0
131232,108357,95425,80368,118716,2017-03-12,6144,9216,50.1,41.3,36.4,30.7,45.3
191,2,1,0,0,2017-04-01,6144,9216,0.1,0.0,0.0,0.0,0.0
549,164,13,0,146,2017-04-11,6144,9216,0.2,0.1,0.0,0.0,0.1
253874,234870,223003,205285,239939,2017-05-01,6144,9216,96.8,89.6,85.1,78.3,91.5
29,0,0,0,0,2017-05-11,6144,9216,0.0,0.0,0.0,0.0,0.0
1782,571,255,31,840,2017-05-21,6144,9216,0.7,0.2,0.1,0.0,0.3
33503,23191,17241,12684,26905,2017-05-31,6144,9216,12.8,8.8,6.6,4.8,10.3
104,0,0,0,0,2017-06-20,6144,9216,0.0,0.0,0.0,0.0,0.0
236982,159076,137711,124555,168369,2017-07-10,6144,9216,90.4,60.7,52.5,47.5,64.2
49,0,0,0,0,2017-07-20,6144,9216,0.0,0.0,0.0,0.0,0.0
243051,188544,169667,154137,202532,2017-07-30,6144,9216,92.7,71.9,64.7,58.8,77.3
10,0,0,0,0,2017-08-09,6144,9216,0.0,0.0,0.0,0.0,0.0
4,0,0,0,0,2017-08-19,6144,9216,0.0,0.0,0.0,0.0,0.0
17,0,0,0,0,2017-09-08,6144,9216,0.0,0.0,0.0,0.0,0.0
225623,151860,119795,104593,164115,2017-09-18,6144,9216,86.1,57.9,45.7,39.9,62.6
36,0,0,0,0,2017-09-28,6144,9216,0.0,0.0,0.0,0.0,0.0
83785,63385,55529,48218,72269,2017-10-08,6144,9216,32.0,24.2,21.2,18.4,27.6
25,0,0,0,0,2017-10-28,6144,9216,0.0,0.0,0.0,0.0,0.0
27384,21310,18023,14178,24737,2017-11-07,6144,9216,10.4,8.1,6.9,5.4,9.4
257636,248242,237845,218195,253124,2017-11-17,6144,9216,98.3,94.7,90.7,83.2,96.6
231850,200748,185353,172647,209605,2017-11-27,6144,9216,88.4,76.6,70.7,65.9,80.0
6029,4424,3566,2335,5411,2017-12-07,6144,9216,2.3,1.7,1.4,0.9,2.1
85864,45938,35778,26456,51740,2017-12-17,6144,9216,32.8,17.5,13.6,10.1,19.7
63719,50774,41531,32348,56905,2017-12-27,6144,9216,24.3,19.4,15.8,12.3,21.7
216637,144334,121677,105215,155943,2018-01-06,6144,9216,82.6,55.1,46.4,40.1,59.5
257235,240505,224903,196971,244193,2018-01-26,6144,9216,98.1,91.7,85.8,75.1,93.2
262126,261496,259715,257084,262075,2018-02-15,6144,9216,100.0,99.8,99.1,98.1,100.0
79061,67738,60404,52705,73205,2018-03-17,6144,9216,30.2,25.8,23.0,20.1,27.9
262134,261961,260304,240989,262131,2018-04-16,6144,9216,100.0,99.9,99.3,91.9,100.0
25,0,0,0,0,2018-04-26,6144,9216,0.0,0.0,0.0,0.0,0.0
219244,184992,171606,156929,190837,2018-05-06,6144,9216,83.6,70.6,65.5,59.9,72.8
54612,34231,26780,20107,39181,2018-05-26,6144,9216,20.8,13.1,10.2,7.7,14.9
29,0,0,0,0,2018-06-05,6144,9216,0.0,0.0,0.0,0.0,0.0
37213,23367,18399,12504,28489,2018-06-15,6144,9216,14.2,8.9,7.0,4.8,10.9
13297,2802,913,144,3077,2018-06-25,6144,9216,5.1,1.1,0.3,0.1,1.2
38377,21162,14216,7770,26747,2018-07-05,6144,9216,14.6,8.1,5.4,3.0,10.2
206,47,18,2,0,2018-07-15,6144,9216,0.1,0.0,0.0,0.0,0.0
274,44,20,7,0,2018-07-25,6144,9216,0.1,0.0,0.0,0.0,0.0
5209,2145,1038,248,3022,2018-08-04,6144,9216,2.0,0.8,0.4,0.1,1.2
49,1,0,0,0,2018-08-14,6144,9216,0.0,0.0,0.0,0.0,0.0
16770,13045,10962,9012,14350,2018-08-24,6144,9216,6.4,5.0,4.2,3.4,5.5
17,1,0,0,0,2018-09-03,6144,9216,0.0,0.0,0.0,0.0,0.0
139321,102289,89204,75929,113981,2018-09-13,6144,9216,53.1,39.0,34.0,29.0,43.5
230960,172552,138893,124746,191856,2018-10-03,6144,9216,88.1,65.8,53.0,47.6,73.2
132329,113555,102029,87132,125294,2018-10-23,6144,9216,50.5,43.3,38.9,33.2,47.8
118807,94837,82802,71134,105067,2018-11-02,6144,9216,45.3,36.2,31.6,27.1,40.1
133333,97873,86304,75937,107972,2018-11-12,6144,9216,50.9,37.3,32.9,29.0,41.2
16557,10285,6548,2155,12287,2018-11-22,6144,9216,6.3,3.9,2.5,0.8,4.7
33229,18498,15764,12668,21821,2018-12-02,6144,9216,12.7,7.1,6.0,4.8,8.3
262001,261365,260366,259425,262008,2019-01-01,6144,9216,99.9,99.7,99.3,99.0,99.9
97874,67963,59724,50966,74022,2019-01-21,6144,9216,37.3,25.9,22.8,19.4,28.2
281,3,0,0,0,2019-02-20,6144,9216,0.1,0.0,0.0,0.0,0.0
143342,113920,92703,66561,124586,2019-03-02,6144,9216,54.7,43.5,35.4,25.4,47.5
110,0,0,0,0,2019-03-12,6144,9216,0.0,0.0,0.0,0.0,0.0
71857,51251,36992,24149,56542,2019-04-11,6144,9216,27.4,19.6,14.1,9.2,21.6
224435,193760,179103,159110,196721,2019-04-21,6144,9216,85.6,73.9,68.3,60.7,75.0
245953,215287,179584,137881,224285,2019-05-01,6144,9216,93.8,82.1,68.5,52.6,85.6
97,1,0,0,0,2019-05-11,6144,9216,0.0,0.0,0.0,0.0,0.0
254864,247701,231189,193210,249918,2019-05-21,6144,9216,97.2,94.5,88.2,73.7,95.3
256347,239728,223630,195888,244084,2019-06-10,6144,9216,97.8,91.4,85.3,74.7,93.1
103,2,0,0,0,2019-06-20,6144,9216,0.0,0.0,0.0,0.0,0.0
206,0,0,0,0,2019-06-30,6144,9216,0.1,0.0,0.0,0.0,0.0
112,0,0,0,0,2019-07-20,6144,9216,0.0,0.0,0.0,0.0,0.0
5332,2041,1048,244,2661,2019-07-30,6144,9216,2.0,0.8,0.4,0.1,1.0
27,1,0,0,0,2019-08-09,6144,9216,0.0,0.0,0.0,0.0,0.0
262144,262144,262144,262144,262144,2016-12-22,6144,9728,100.0,100.0,100.0,100.0,100.0
208652,185296,160958,131339,194027,2017-01-01,6144,9728,79.6,70.7,61.4,50.1,74.0
134090,112302,93469,71542,123908,2017-01-11,6144,9728,51.2,42.8,35.7,27.3,47.3
236830,205319,187024,165877,215426,2017-02-10,6144,9728,90.3,78.3,71.3,63.3,82.2
6305,3123,1099,412,3719,2017-02-20,6144,9728,2.4,1.2,0.4,0.2,1.4
98973,80177,64474,47760,88593,2017-03-02,6144,9728,37.8,30.6,24.6,18.2,33.8
151198,129891,113882,96714,142303,2017-03-12,6144,9728,57.7,49.5,43.4,36.9,54.3
3,0,0,0,0,2017-04-01,6144,9728,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,2017-04-11,6144,9728,0.0,0.0,0.0,0.0,0.0
261615,256944,249830,240360,258925,2017-05-01,6144,9728,99.8,98.0,95.3,91.7,98.8
0,0,0,0,0,2017-05-11,6144,9728,0.0,0.0,0.0,0.0,0.0
1821,1128,712,449,1383,2017-05-21,6144,9728,0.7,0.4,0.3,0.2,0.5
110421,90447,75057,61792,99507,2017-05-31,6144,9728,42.1,34.5,28.6,23.6,38.0
65,0,0,0,0,2017-06-20,6144,9728,0.0,0.0,0.0,0.0,0.0
222760,163608,137718,116651,176681,2017-07-10,6144,9728,85.0,62.4,52.5,44.5,67.4
0,0,0,0,0,2017-07-20,6144,9728,0.0,0.0,0.0,0.0,0.0
134872,79354,66234,55238,89753,2017-07-30,6144,9728,51.4,30.3,25.3,21.1,34.2
0,0,0,0,0,2017-08-09,6144,9728,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,2017-08-19,6144,9728,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,2017-09-08,6144,9728,0.0,0.0,0.0,0.0,0.0
257469,216366,194073,179731,227184,2017-09-18,6144,9728,98.2,82.5,74.0,68.6,86.7
0,0,0,0,0,2017-09-28,6144,9728,0.0,0.0,0.0,0.0,0.0
215359,190554,179880,168946,199973,2017-10-08,6144,9728,82.2,72.7,68.6,64.4,76.3
0,0,0,0,0,2017-10-28,6144,9728,0.0,0.0,0.0,0.0,0.0
89006,74077,64824,53329,83946,2017-11-07,6144,9728,34.0,28.3,24.7,20.3,32.0
256899,236455,220310,206025,243635,2017-11-17,6144,9728,98.0,90.2,84.0,78.6,92.9
159221,131796,119099,105804,142152,2017-11-27,6144,9728,60.7,50.3,45.4,40.4,54.2
24,0,0,0,0,2017-12-07,6144,9728,0.0,0.0,0.0,0.0,0.0
98222,77755,69155,60103,84752,2017-12-17,6144,9728,37.5,29.7,26.4,22.9,32.3
100665,77709,59168,45754,87064,2017-12-27,6144,9728,38.4,29.6,22.6,17.5,33.2
257793,249449,236677,200339,252824,2018-01-06,6144,9728,98.3,95.2,90.3,76.4,96.4
258343,242593,223320,182339,247459,2018-01-26,6144,9728,98.6,92.5,85.2,69.6,94.4
262144,262122,262055,261806,262144,2018-02-15,6144,9728,100.0,100.0,100.0,99.9,100.0
90819,76177,65578,54380,84939,2018-03-17,6144,9728,34.6,29.1,25.0,20.7,32.4
261645,256409,237199,177100,260325,2018-04-16,6144,9728,99.8,97.8,90.5,67.6,99.3
0,0,0,0,0,2018-04-26,6144,9728,0.0,0.0,0.0,0.0,0.0
174148,106866,83707,62375,120129,2018-05-06,6144,9728,66.4,40.8,31.9,23.8,45.8
36754,22800,15839,9630,26424,2018-05-26,6144,9728,14.0,8.7,6.0,3.7,10.1
0,0,0,0,0,2018-06-05,6144,9728,0.0,0.0,0.0,0.0,0.0
89117,59573,47347,34683,70013,2018-06-15,6144,9728,34.0,22.7,18.1,13.2,26.7
39640,7464,454,1,7953,2018-06-25,6144,9728,15.1,2.8,0.2,0.0,3.0
10691,7150,5502,3518,8519,2018-07-05,6144,9728,4.1,2.7,2.1,1.3,3.2
29,0,0,0,0,2018-07-15,6144,9728,0.0,0.0,0.0,0.0,0.0
153,1,0,0,0,2018-07-25,6144,9728,0.1,0.0,0.0,0.0,0.0
4648,2691,1409,468,3562,2018-08-04,6144,9728,1.8,1.0,0.5,0.2,1.4
287,82,22,1,108,2018-08-14,6144,9728,0.1,0.0,0.0,0.0,0.0
7209,4115,2468,1065,5375,2018-08-24,6144,9728,2.8,1.6,0.9,0.4,2.1
0,0,0,0,0,2018-09-03,6144,9728,0.0,0.0,0.0,0.0,0.0
90543,72350,65195,56913,79821,2018-09-13,6144,9728,34.5,27.6,24.9,21.7,30.4
251516,218729,205016,196754,229796,2018-10-03,6144,9728,95.9,83.4,78.2,75.1,87.7
136071,115174,104304,91634,126201,2018-10-23,6144,9728,51.9,43.9,39.8,35.0,48.1
104653,86635,76305,64680,97493,2018-11-02,6144,9728,39.9,33.0,29.1,24.7,37.2
235130,215211,207805,200771,223663,2018-11-12,6144,9728,89.7,82.1,79.3,76.6,85.3
1699,339,59,6,221,2018-11-22,6144,9728,0.6,0.1,0.0,0.0,0.1
1196,0,0,0,0,2018-12-02,6144,9728,0.5,0.0,0.0,0.0,0.0
262054,261684,261174,260121,262139,2019-01-01,6144,9728,100.0,99.8,99.6,99.2,100.0
135080,94071,75993,57826,106825,2019-01-21,6144,9728,51.5,35.9,29.0,22.1,40.8
4,0,0,0,0,2019-02-20,6144,9728,0.0,0.0,0.0,0.0,0.0
10098,6882,4678,2270,7825,2019-03-02,6144,9728,3.9,2.6,1.8,0.9,3.0
0,0,0,0,0,2019-03-12,6144,9728,0.0,0.0,0.0,0.0,0.0
52345,34473,29075,23746,38810,2019-04-11,6144,9728,20.0,13.2,11.1,9.1,14.8
113354,108790,104007,89572,111421,2019-04-21,6144,9728,43.2,41.5,39.7,34.2,42.5
119577,84312,69958,56267,88169,2019-05-01,6144,9728,45.6,32.2,26.7,21.5,33.6
7,0,0,0,0,2019-05-11,6144,9728,0.0,0.0,0.0,0.0,0.0
246726,231619,210499,176798,235296,2019-05-21,6144,9728,94.1,88.4,80.3,67.4,89.8
253786,226775,193035,139758,235693,2019-06-10,6144,9728,96.8,86.5,73.6,53.3,89.9
11,0,0,0,0,2019-06-20,6144,9728,0.0,0.0,0.0,0.0,0.0
222,0,0,0,0,2019-06-30,6144,9728,0.1,0.0,0.0,0.0,0.0
9,0,0,0,0,2019-07-20,6144,9728,0.0,0.0,0.0,0.0,0.0
51,0,0,0,0,2019-07-30,6144,9728,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,2019-08-09,6144,9728,0.0,0.0,0.0,0.0,0.0
92861,76070,63207,49784,84356,2016-12-22,6656,4096,35.4,29.0,24.1,19.0,32.2
193982,182399,169866,148153,190683,2017-01-01,6656,4096,74.0,69.6,64.8,56.5,72.7
260055,256116,247486,220642,258322,2017-01-11,6656,4096,99.2,97.7,94.4,84.2,98.5
128126,108185,94193,77385,117325,2017-02-10,6656,4096,48.9,41.3,35.9,29.5,44.8
184126,162550,144396,119729,172580,2017-02-20,6656,4096,70.2,62.0,55.1,45.7,65.8
236342,211086,192915,166186,220925,2017-03-02,6656,4096,90.2,80.5,73.6,63.4,84.3
8306,6317,4964,3556,7475,2017-03-12,6656,4096,3.2,2.4,1.9,1.4,2.9
17,0,0,0,0,2017-04-01,6656,4096,0.0,0.0,0.0,0.0,0.0
89187,82695,77962,73523,86151,2017-04-11,6656,4096,34.0,31.5,29.7,28.0,32.9
233204,193618,165746,133844,207989,2017-05-01,6656,4096,89.0,73.9,63.2,51.1,79.3
76,5,0,0,0,2017-05-11,6656,4096,0.0,0.0,0.0,0.0,0.0
157005,119982,100287,81004,133847,2017-05-21,6656,4096,59.9,45.8,38.3,30.9,51.1
259637,253697,246584,229409,259488,2017-05-31,6656,4096,99.0,96.8,94.1,87.5,99.0
226834,200915,187536,173157,209886,2017-06-20,6656,4096,86.5,76.6,71.5,66.1,80.1
226603,180773,155969,136056,190532,2017-07-10,6656,4096,86.4,69.0,59.5,51.9,72.7
24,0,0,0,0,2017-07-20,6656,4096,0.0,0.0,0.0,0.0,0.0
238314,194302,172496,152006,204707,2017-07-30,6656,4096,90.9,74.1,65.8,58.0,78.1
7444,5591,4444,3334,6805,2017-08-09,6656,4096,2.8,2.1,1.7,1.3,2.6
6,0,0,0,0,2017-08-19,6656,4096,0.0,0.0,0.0,0.0,0.0
46858,29598,21727,15972,35519,2017-09-08,6656,4096,17.9,11.3,8.3,6.1,13.5
221479,128597,103723,84372,142938,2017-09-18,6656,4096,84.5,49.1,39.6,32.2,54.5
146312,110109,95497,78867,121403,2017-09-28,6656,4096,55.8,42.0,36.4,30.1,46.3
38178,31293,27067,22704,35437,2017-10-08,6656,4096,14.6,11.9,10.3,8.7,13.5
18,0,0,0,0,2017-10-28,6656,4096,0.0,0.0,0.0,0.0,0.0
10346,7977,6446,4934,9284,2017-11-07,6656,4096,3.9,3.0,2.5,1.9,3.5
182244,143365,123848,103659,156210,2017-11-17,6656,4096,69.5,54.7,47.2,39.5,59.6
92061,77607,69695,61777,84435,2017-11-27,6656,4096,35.1,29.6,26.6,23.6,32.2
1669,1043,669,240,1369,2017-12-07,6656,4096,0.6,0.4,0.3,0.1,0.5
55439,45335,39224,31585,50777,2017-12-17,6656,4096,21.1,17.3,15.0,12.0,19.4
22813,13194,6916,3403,15411,2017-12-27,6656,4096,8.7,5.0,2.6,1.3,5.9
144283,96479,79107,58990,108637,2018-01-06,6656,4096,55.0,36.8,30.2,22.5,41.4
203388,164977,142384,107328,173877,2018-01-26,6656,4096,77.6,62.9,54.3,40.9,66.3
260627,256280,250062,240098,259757,2018-02-15,6656,4096,99.4,97.8,95.4,91.6,99.1
134424,108751,91344,71360,121827,2018-03-17,6656,4096,51.3,41.5,34.8,27.2,46.5
205662,158814,133806,102566,169873,2018-04-16,6656,4096,78.5,60.6,51.0,39.1,64.8
5844,3549,1686,349,4462,2018-04-26,6656,4096,2.2,1.4,0.6,0.1,1.7
218398,169961,142828,115785,182901,2018-05-06,6656,4096,83.3,64.8,54.5,44.2,69.8
262144,262143,261776,259093,262144,2018-05-26,6656,4096,100.0,100.0,99.9,98.8,100.0
93,5,0,0,0,2018-06-05,6656,4096,0.0,0.0,0.0,0.0,0.0
37069,23575,14816,8149,27999,2018-06-15,6656,4096,14.1,9.0,5.7,3.1,10.7
256565,243628,225753,201504,253765,2018-06-25,6656,4096,97.9,92.9,86.1,76.9,96.8
202894,166212,144052,118465,180705,2018-07-05,6656,4096,77.4,63.4,55.0,45.2,68.9
3575,2535,2053,1587,3217,2018-07-15,6656,4096,1.4,1.0,0.8,0.6,1.2
115019,50433,23267,7170,57855,2018-07-25,6656,4096,43.9,19.2,8.9,2.7,22.1
32979,19846,12748,6596,23982,2018-08-04,6656,4096,12.6,7.6,4.9,2.5,9.1
142657,113755,92953,65752,121560,2018-08-14,6656,4096,54.4,43.4,35.5,25.1,46.4
3885,3203,2699,2073,3695,2018-08-24,6656,4096,1.5,1.2,1.0,0.8,1.4
16,1,0,0,0,2018-09-03,6656,4096,0.0,0.0,0.0,0.0,0.0
114247,86742,76322,65984,96980,2018-09-13,6656,4096,43.6,33.1,29.1,25.2,37.0
213683,162782,147646,134405,173094,2018-10-03,6656,4096,81.5,62.1,56.3,51.3,66.0
